id,loan_status,aproval_prob
78933,0,0.0047
78934,0,0.065
78935,0,0.0079
78936,0,0.1882
78937,0,0.005
78938,0,0.0154
78939,0,0.0253
78940,0,0.0224
78941,0,0.018
78942,0,0.0178
78943,0,0.0096
78944,0,0.0176
78945,0,0.0335
78946,0,0.0277
78947,0,0.0076
78948,0,0.0628
78949,1,0.9779
78950,0,0.0966
78951,0,0.0275
78952,0,0.0017
78953,1,0.9597
78954,0,0.0145
78955,0,0.0215
78956,0,0.0056
78957,0,0.0122
78958,0,0.0025
78959,0,0.0495
78960,0,0.2892
78961,0,0.0113
78962,0,0.033
78963,0,0.0345
78964,0,0.0335
78965,0,0.013
78966,1,0.9183
78967,0,0.0589
78968,0,0.0037
78969,0,0.0013
78970,1,0.9491
78971,0,0.0099
78972,0,0.0146
78973,0,0.0023
78974,1,0.5711
78975,1,0.8801
78976,0,0.0055
78977,0,0.0457
78978,0,0.0101
78979,0,0.0162
78980,0,0.0301
78981,0,0.0792
78982,0,0.0053
78983,0,0.0155
78984,0,0.0036
78985,0,0.0062
78986,1,0.954
78987,0,0.0088
78988,0,0.4592
78989,0,0.0101
78990,0,0.0056
78991,0,0.3422
78992,0,0.015
78993,0,0.0138
78994,0,0.0648
78995,0,0.0394
78996,0,0.0174
78997,0,0.0026
78998,0,0.0079
78999,0,0.0084
79000,0,0.004
79001,0,0.0077
79002,0,0.0097
79003,0,0.0278
79004,0,0.1265
79005,0,0.0375
79006,0,0.0248
79007,1,0.8989
79008,0,0.3817
79009,0,0.0022
79010,0,0.0032
79011,0,0.0393
79012,0,0.0159
79013,0,0.005
79014,0,0.0772
79015,0,0.0081
79016,0,0.0275
79017,0,0.0307
79018,0,0.0082
79019,0,0.0129
79020,1,0.9584
79021,0,0.0109
79022,0,0.0266
79023,0,0.0041
79024,0,0.0059
79025,0,0.007
79026,0,0.0127
79027,0,0.0155
79028,1,0.7418
79029,0,0.0012
79030,0,0.0301
79031,0,0.3209
79032,1,0.8156
79033,0,0.0937
79034,0,0.0248
79035,0,0.0074
79036,0,0.0061
79037,1,0.9825
79038,0,0.0185
79039,0,0.0368
79040,0,0.0209
79041,0,0.0047
79042,0,0.0057
79043,0,0.0316
79044,0,0.2351
79045,0,0.1736
79046,0,0.163
79047,0,0.0203
79048,0,0.0508
79049,0,0.0469
79050,0,0.0563
79051,0,0.0221
79052,0,0.054
79053,0,0.0642
79054,1,0.9154
79055,0,0.0141
79056,0,0.0154
79057,0,0.0166
79058,0,0.0047
79059,0,0.166
79060,0,0.0257
79061,0,0.0024
79062,0,0.0573
79063,0,0.0206
79064,0,0.1588
79065,0,0.04
79066,0,0.0014
79067,0,0.0054
79068,0,0.0166
79069,0,0.2327
79070,0,0.1276
79071,0,0.0191
79072,0,0.007
79073,0,0.0362
79074,1,0.9709
79075,0,0.0157
79076,0,0.148
79077,0,0.013
79078,0,0.0255
79079,0,0.0094
79080,0,0.0098
79081,0,0.0012
79082,0,0.0064
79083,0,0.0489
79084,0,0.0072
79085,1,0.9412
79086,1,0.9787
79087,1,0.9245
79088,0,0.0108
79089,0,0.0056
79090,1,0.9703
79091,0,0.0235
79092,0,0.003
79093,1,0.9638
79094,0,0.0089
79095,0,0.0109
79096,0,0.0372
79097,0,0.1896
79098,1,0.8653
79099,1,0.9882
79100,0,0.0019
79101,0,0.0742
79102,0,0.1321
79103,0,0.0451
79104,0,0.0086
79105,0,0.0176
79106,0,0.0413
79107,0,0.012
79108,0,0.0031
79109,0,0.0095
79110,0,0.025
79111,0,0.0106
79112,0,0.0081
79113,0,0.1443
79114,0,0.0024
79115,0,0.0535
79116,0,0.009
79117,0,0.0401
79118,0,0.0201
79119,1,0.9818
79120,0,0.0118
79121,0,0.0406
79122,0,0.0304
79123,0,0.0016
79124,0,0.0163
79125,0,0.0056
79126,0,0.0073
79127,1,0.9265
79128,0,0.0068
79129,0,0.0126
79130,0,0.0092
79131,1,0.7155
79132,0,0.0172
79133,0,0.2506
79134,0,0.0198
79135,0,0.0451
79136,0,0.2111
79137,0,0.0217
79138,0,0.0327
79139,0,0.1695
79140,0,0.2401
79141,0,0.0078
79142,0,0.0017
79143,0,0.0249
79144,0,0.0211
79145,0,0.0296
79146,0,0.0148
79147,0,0.2381
79148,0,0.0064
79149,0,0.1043
79150,0,0.0513
79151,0,0.0229
79152,0,0.0072
79153,0,0.0178
79154,0,0.0322
79155,0,0.0818
79156,0,0.0295
79157,0,0.0386
79158,0,0.0117
79159,0,0.1445
79160,0,0.0075
79161,0,0.1704
79162,0,0.0055
79163,0,0.2454
79164,0,0.0235
79165,0,0.0205
79166,0,0.0043
79167,0,0.1722
79168,0,0.0664
79169,0,0.031
79170,0,0.0085
79171,0,0.0021
79172,0,0.0393
79173,0,0.0551
79174,1,0.9686
79175,0,0.0758
79176,0,0.0099
79177,1,0.9353
79178,0,0.0691
79179,0,0.0111
79180,0,0.0227
79181,0,0.0062
79182,0,0.0073
79183,0,0.007
79184,0,0.0102
79185,0,0.0124
79186,0,0.002
79187,0,0.012
79188,0,0.1434
79189,0,0.0791
79190,0,0.0077
79191,0,0.1329
79192,1,0.96
79193,0,0.1276
79194,0,0.2799
79195,0,0.176
79196,0,0.162
79197,0,0.0488
79198,1,0.9336
79199,0,0.0484
79200,0,0.0557
79201,0,0.0117
79202,0,0.0537
79203,0,0.0874
79204,0,0.0237
79205,0,0.0143
79206,0,0.117
79207,0,0.1235
79208,0,0.009
79209,1,0.8564
79210,0,0.0337
79211,0,0.0096
79212,0,0.1777
79213,0,0.027
79214,0,0.014
79215,0,0.0027
79216,1,0.9444
79217,0,0.0596
79218,0,0.0051
79219,0,0.0255
79220,0,0.0146
79221,0,0.0094
79222,1,0.9816
79223,0,0.0261
79224,0,0.0037
79225,0,0.0026
79226,0,0.0655
79227,0,0.0785
79228,0,0.0188
79229,0,0.055
79230,0,0.1257
79231,0,0.2836
79232,0,0.2396
79233,0,0.0068
79234,0,0.033
79235,0,0.0057
79236,0,0.0414
79237,0,0.0332
79238,1,0.9382
79239,0,0.0103
79240,0,0.0199
79241,0,0.0105
79242,1,0.823
79243,0,0.0139
79244,0,0.0916
79245,0,0.012
79246,0,0.0092
79247,0,0.0976
79248,0,0.0031
79249,0,0.0137
79250,0,0.0397
79251,0,0.0288
79252,1,0.9068
79253,0,0.0076
79254,0,0.0017
79255,0,0.0127
79256,0,0.0164
79257,1,0.984
79258,0,0.0167
79259,0,0.0252
79260,0,0.1447
79261,0,0.0236
79262,0,0.0407
79263,0,0.0176
79264,0,0.0516
79265,0,0.0634
79266,1,0.8776
79267,0,0.0074
79268,0,0.0041
79269,1,0.9338
79270,0,0.0273
79271,0,0.0282
79272,0,0.0152
79273,1,0.9179
79274,0,0.0723
79275,0,0.0119
79276,0,0.01
79277,0,0.0198
79278,0,0.0975
79279,0,0.0327
79280,0,0.0203
79281,0,0.0214
79282,0,0.0411
79283,0,0.0881
79284,0,0.0069
79285,0,0.2002
79286,0,0.0828
79287,0,0.0105
79288,0,0.1345
79289,0,0.0213
79290,0,0.0122
79291,0,0.0052
79292,0,0.0161
79293,0,0.0052
79294,1,0.976
79295,0,0.0111
79296,0,0.1596
79297,0,0.0081
79298,0,0.0151
79299,0,0.0856
79300,0,0.0017
79301,0,0.0007
79302,1,0.9897
79303,0,0.0072
79304,0,0.029
79305,0,0.0164
79306,0,0.0071
79307,0,0.0218
79308,0,0.0222
79309,0,0.0223
79310,0,0.0436
79311,0,0.0498
79312,0,0.1077
79313,0,0.1791
79314,0,0.1294
79315,0,0.0091
79316,0,0.0218
79317,0,0.029
79318,0,0.0727
79319,0,0.0511
79320,1,0.809
79321,1,0.9797
79322,1,0.9473
79323,0,0.0031
79324,0,0.058
79325,0,0.0165
79326,0,0.0467
79327,0,0.0015
79328,0,0.0189
79329,0,0.029
79330,0,0.0448
79331,0,0.0042
79332,1,0.9404
79333,0,0.0067
79334,0,0.0446
79335,0,0.0095
79336,0,0.0167
79337,0,0.0043
79338,0,0.003
79339,0,0.0597
79340,0,0.0016
79341,0,0.0118
79342,0,0.0572
79343,0,0.0204
79344,0,0.053
79345,0,0.0128
79346,0,0.0101
79347,0,0.2571
79348,0,0.0474
79349,0,0.0231
79350,0,0.033
79351,0,0.0186
79352,0,0.0147
79353,0,0.0926
79354,0,0.0232
79355,0,0.0898
79356,0,0.0234
79357,0,0.0041
79358,0,0.0009
79359,0,0.108
79360,0,0.0052
79361,0,0.0178
79362,0,0.0048
79363,0,0.0044
79364,1,0.9598
79365,0,0.004
79366,1,0.9692
79367,0,0.0044
79368,0,0.0533
79369,0,0.0187
79370,0,0.0286
79371,1,0.9604
79372,0,0.0091
79373,0,0.0057
79374,0,0.101
79375,1,0.9287
79376,0,0.0141
79377,0,0.1258
79378,0,0.0148
79379,0,0.0094
79380,0,0.0262
79381,0,0.0293
79382,0,0.306
79383,1,0.9379
79384,1,0.9395
79385,0,0.0309
79386,1,0.9736
79387,0,0.0158
79388,0,0.0099
79389,0,0.0362
79390,0,0.0534
79391,1,0.9762
79392,0,0.0161
79393,0,0.0123
79394,0,0.0201
79395,0,0.0651
79396,0,0.0073
79397,0,0.0117
79398,0,0.0022
79399,0,0.0509
79400,0,0.0067
79401,1,0.9827
79402,0,0.0199
79403,1,0.96
79404,0,0.0244
79405,0,0.0286
79406,0,0.0039
79407,0,0.0294
79408,0,0.0844
79409,0,0.0518
79410,0,0.0475
79411,0,0.0051
79412,0,0.028
79413,0,0.0019
79414,0,0.0142
79415,0,0.0058
79416,0,0.019
79417,0,0.0434
79418,0,0.0482
79419,0,0.0109
79420,0,0.0379
79421,0,0.0024
79422,1,0.8642
79423,0,0.0799
79424,0,0.0636
79425,0,0.0102
79426,0,0.0042
79427,0,0.007
79428,0,0.0443
79429,0,0.0844
79430,0,0.0019
79431,1,0.9688
79432,0,0.0146
79433,0,0.026
79434,0,0.0017
79435,0,0.1783
79436,0,0.0104
79437,0,0.1084
79438,0,0.0091
79439,0,0.0552
79440,0,0.009
79441,0,0.1291
79442,0,0.0085
79443,0,0.0527
79444,0,0.0132
79445,0,0.0301
79446,0,0.0288
79447,0,0.0217
79448,0,0.0067
79449,0,0.0135
79450,0,0.044
79451,0,0.0189
79452,0,0.0802
79453,0,0.0823
79454,0,0.0011
79455,0,0.0054
79456,0,0.0021
79457,0,0.0068
79458,0,0.0075
79459,1,0.7658
79460,0,0.008
79461,1,0.9527
79462,0,0.0953
79463,0,0.0151
79464,0,0.0907
79465,0,0.0156
79466,0,0.0103
79467,0,0.0127
79468,0,0.0335
79469,0,0.0487
79470,0,0.0769
79471,0,0.0167
79472,0,0.0057
79473,1,0.6123
79474,0,0.0084
79475,0,0.0229
79476,1,0.945
79477,1,0.9568
79478,0,0.0458
79479,0,0.0261
79480,0,0.0241
79481,0,0.0056
79482,0,0.0535
79483,0,0.0152
79484,0,0.0045
79485,0,0.0568
79486,0,0.1727
79487,0,0.0382
79488,0,0.0162
79489,0,0.0064
79490,0,0.0048
79491,0,0.2688
79492,0,0.0077
79493,1,0.9578
79494,1,0.8562
79495,0,0.0131
79496,0,0.0279
79497,0,0.2132
79498,0,0.1699
79499,1,0.9769
79500,0,0.0205
79501,0,0.0343
79502,0,0.0015
79503,0,0.0316
79504,0,0.0605
79505,0,0.0134
79506,0,0.0273
79507,0,0.0164
79508,0,0.0389
79509,0,0.0065
79510,0,0.0145
79511,0,0.0032
79512,0,0.0125
79513,0,0.019
79514,0,0.042
79515,0,0.1515
79516,0,0.0331
79517,0,0.0189
79518,0,0.0014
79519,0,0.0017
79520,0,0.0026
79521,0,0.0248
79522,0,0.004
79523,0,0.187
79524,0,0.0081
79525,0,0.0403
79526,0,0.0075
79527,0,0.0181
79528,0,0.0194
79529,1,0.943
79530,0,0.0129
79531,0,0.0491
79532,0,0.0072
79533,0,0.0207
79534,0,0.0065
79535,1,0.958
79536,0,0.0115
79537,0,0.021
79538,0,0.0095
79539,1,0.623
79540,0,0.0161
79541,0,0.0056
79542,0,0.0096
79543,0,0.1204
79544,0,0.0088
79545,1,0.8659
79546,1,0.9873
79547,0,0.0186
79548,0,0.0095
79549,0,0.0591
79550,0,0.0291
79551,0,0.0699
79552,0,0.0833
79553,0,0.0336
79554,0,0.0102
79555,0,0.0061
79556,1,0.8127
79557,0,0.0803
79558,0,0.0157
79559,0,0.0094
79560,0,0.0136
79561,0,0.0259
79562,0,0.0064
79563,0,0.0187
79564,1,0.9642
79565,1,0.5768
79566,0,0.0264
79567,0,0.0037
79568,0,0.0075
79569,0,0.0066
79570,0,0.1245
79571,0,0.0174
79572,0,0.0282
79573,0,0.0155
79574,0,0.0441
79575,0,0.0135
79576,0,0.1885
79577,0,0.0537
79578,0,0.0097
79579,0,0.02
79580,0,0.0109
79581,0,0.0064
79582,1,0.7995
79583,0,0.0108
79584,0,0.0215
79585,0,0.014
79586,0,0.0437
79587,0,0.0134
79588,0,0.1296
79589,0,0.0636
79590,0,0.0113
79591,1,0.6675
79592,0,0.0154
79593,0,0.0294
79594,0,0.114
79595,1,0.7883
79596,0,0.0156
79597,0,0.0493
79598,0,0.0357
79599,0,0.0303
79600,0,0.0903
79601,0,0.1775
79602,0,0.1698
79603,0,0.1063
79604,0,0.0274
79605,0,0.0882
79606,1,0.9801
79607,0,0.0042
79608,0,0.0072
79609,0,0.0891
79610,0,0.0251
79611,0,0.0015
79612,0,0.0086
79613,1,0.8988
79614,0,0.1958
79615,0,0.0177
79616,0,0.0143
79617,0,0.0064
79618,0,0.0235
79619,1,0.9334
79620,0,0.0328
79621,0,0.065
79622,0,0.0126
79623,0,0.0218
79624,0,0.0869
79625,0,0.0129
79626,0,0.0206
79627,0,0.0235
79628,0,0.0194
79629,0,0.0047
79630,0,0.0469
79631,1,0.8866
79632,0,0.0067
79633,0,0.1573
79634,0,0.0197
79635,1,0.9682
79636,0,0.0025
79637,0,0.027
79638,0,0.0655
79639,0,0.0707
79640,0,0.0287
79641,0,0.1424
79642,0,0.0437
79643,0,0.1854
79644,0,0.0903
79645,0,0.0911
79646,0,0.0048
79647,0,0.03
79648,1,0.8843
79649,0,0.0121
79650,0,0.0423
79651,0,0.0014
79652,0,0.0322
79653,0,0.1829
79654,0,0.0169
79655,0,0.023
79656,0,0.0041
79657,0,0.0943
79658,0,0.029
79659,0,0.0105
79660,0,0.0391
79661,0,0.0133
79662,0,0.0506
79663,0,0.0184
79664,0,0.0056
79665,1,0.9405
79666,1,0.659
79667,0,0.0172
79668,0,0.2999
79669,0,0.0166
79670,0,0.1809
79671,1,0.9646
79672,0,0.0075
79673,0,0.0455
79674,0,0.0077
79675,0,0.1071
79676,1,0.7603
79677,0,0.343
79678,0,0.0045
79679,0,0.0938
79680,0,0.0488
79681,0,0.0387
79682,0,0.0721
79683,0,0.019
79684,0,0.012
79685,0,0.0036
79686,0,0.0474
79687,1,0.9842
79688,0,0.2382
79689,0,0.0568
79690,0,0.0681
79691,0,0.0276
79692,1,0.9597
79693,0,0.0193
79694,0,0.0093
79695,0,0.0126
79696,0,0.0062
79697,0,0.0903
79698,0,0.0077
79699,0,0.0086
79700,0,0.0064
79701,0,0.0952
79702,0,0.024
79703,1,0.9746
79704,0,0.025
79705,0,0.0073
79706,0,0.0722
79707,1,0.9068
79708,0,0.012
79709,0,0.0159
79710,0,0.0113
79711,0,0.0523
79712,0,0.0164
79713,0,0.0222
79714,0,0.0468
79715,0,0.0306
79716,0,0.0253
79717,1,0.9258
79718,0,0.0167
79719,0,0.0786
79720,0,0.0856
79721,0,0.0384
79722,1,0.8873
79723,0,0.0569
79724,1,0.9259
79725,1,0.9632
79726,0,0.0717
79727,0,0.0036
79728,0,0.0463
79729,0,0.0309
79730,0,0.0252
79731,0,0.0104
79732,0,0.0008
79733,0,0.4833
79734,0,0.022
79735,0,0.1135
79736,0,0.009
79737,0,0.0016
79738,0,0.0203
79739,0,0.0038
79740,0,0.0019
79741,0,0.0433
79742,0,0.115
79743,0,0.0132
79744,0,0.153
79745,0,0.0285
79746,1,0.9229
79747,0,0.0092
79748,0,0.0383
79749,0,0.0591
79750,0,0.2424
79751,0,0.0734
79752,0,0.0717
79753,0,0.0134
79754,0,0.0064
79755,0,0.0472
79756,0,0.003
79757,0,0.0173
79758,0,0.0058
79759,0,0.0736
79760,1,0.9946
79761,0,0.016
79762,0,0.0014
79763,0,0.0189
79764,0,0.0117
79765,1,0.959
79766,0,0.0106
79767,0,0.0276
79768,0,0.0669
79769,0,0.0141
79770,0,0.0109
79771,0,0.0177
79772,0,0.0036
79773,0,0.0024
79774,0,0.0203
79775,0,0.0043
79776,1,0.8646
79777,0,0.0426
79778,0,0.0138
79779,1,0.9017
79780,0,0.2041
79781,0,0.002
79782,1,0.9778
79783,0,0.0689
79784,1,0.9509
79785,0,0.0084
79786,0,0.2961
79787,0,0.0235
79788,0,0.0024
79789,1,0.9093
79790,0,0.0995
79791,0,0.0992
79792,0,0.2421
79793,0,0.0036
79794,0,0.0424
79795,0,0.0261
79796,0,0.2071
79797,0,0.0338
79798,0,0.0016
79799,0,0.0804
79800,0,0.0248
79801,1,0.9867
79802,0,0.0025
79803,0,0.0054
79804,0,0.47
79805,0,0.0914
79806,0,0.0221
79807,0,0.0915
79808,0,0.034
79809,0,0.1378
79810,0,0.0103
79811,0,0.1915
79812,0,0.0047
79813,0,0.0014
79814,0,0.0141
79815,0,0.1138
79816,1,0.997
79817,0,0.0187
79818,0,0.0473
79819,0,0.2378
79820,0,0.0363
79821,0,0.0048
79822,0,0.0046
79823,0,0.0121
79824,0,0.383
79825,0,0.0349
79826,1,0.984
79827,0,0.019
79828,0,0.0341
79829,0,0.0198
79830,0,0.019
79831,0,0.049
79832,1,0.9342
79833,0,0.0317
79834,0,0.021
79835,0,0.4704
79836,0,0.0927
79837,0,0.0213
79838,0,0.0162
79839,1,0.9733
79840,0,0.0822
79841,1,0.9296
79842,0,0.0232
79843,0,0.0081
79844,0,0.0337
79845,0,0.0426
79846,0,0.004
79847,1,0.9824
79848,0,0.0336
79849,0,0.04
79850,0,0.1232
79851,0,0.04
79852,0,0.0329
79853,0,0.0029
79854,0,0.0887
79855,0,0.0071
79856,0,0.0039
79857,0,0.0131
79858,0,0.0146
79859,0,0.0141
79860,0,0.0008
79861,0,0.0056
79862,1,0.9821
79863,0,0.0217
79864,0,0.0366
79865,0,0.0113
79866,0,0.0127
79867,0,0.0008
79868,1,0.963
79869,0,0.0191
79870,0,0.0877
79871,0,0.0309
79872,0,0.006
79873,0,0.1027
79874,0,0.0933
79875,1,0.9417
79876,0,0.0205
79877,0,0.0511
79878,0,0.0254
79879,0,0.0099
79880,0,0.0362
79881,0,0.0299
79882,0,0.0021
79883,0,0.0559
79884,0,0.0152
79885,1,0.9807
79886,0,0.0094
79887,1,0.8464
79888,0,0.0048
79889,0,0.0174
79890,0,0.0118
79891,0,0.0094
79892,0,0.0233
79893,0,0.0797
79894,0,0.0114
79895,0,0.1143
79896,0,0.0233
79897,0,0.014
79898,0,0.0112
79899,0,0.0092
79900,0,0.0472
79901,0,0.0068
79902,0,0.0136
79903,0,0.055
79904,0,0.0514
79905,0,0.0867
79906,0,0.0153
79907,0,0.0958
79908,0,0.0205
79909,0,0.0655
79910,0,0.0014
79911,0,0.0419
79912,0,0.0601
79913,1,0.9717
79914,0,0.0272
79915,0,0.0063
79916,0,0.0636
79917,0,0.0072
79918,0,0.0233
79919,0,0.0266
79920,0,0.011
79921,0,0.0934
79922,0,0.003
79923,0,0.0801
79924,0,0.1732
79925,0,0.0038
79926,0,0.0314
79927,0,0.0024
79928,1,0.9261
79929,1,0.9853
79930,0,0.0081
79931,0,0.0414
79932,0,0.2903
79933,0,0.1252
79934,0,0.2285
79935,0,0.029
79936,0,0.0056
79937,0,0.0212
79938,1,0.9785
79939,1,0.957
79940,0,0.1882
79941,0,0.0264
79942,0,0.0311
79943,0,0.0195
79944,1,0.957
79945,0,0.0043
79946,0,0.0408
79947,0,0.0627
79948,0,0.0228
79949,0,0.0085
79950,0,0.0021
79951,0,0.0047
79952,0,0.0112
79953,0,0.0198
79954,0,0.0679
79955,0,0.0014
79956,0,0.062
79957,0,0.0048
79958,0,0.0134
79959,0,0.0276
79960,0,0.0089
79961,0,0.0362
79962,0,0.0469
79963,0,0.0165
79964,0,0.0057
79965,0,0.1562
79966,0,0.1805
79967,0,0.0343
79968,0,0.0368
79969,0,0.0077
79970,0,0.0118
79971,0,0.0042
79972,0,0.1343
79973,0,0.1917
79974,0,0.0066
79975,0,0.0422
79976,0,0.0125
79977,0,0.0242
79978,0,0.0173
79979,0,0.0103
79980,0,0.4962
79981,0,0.0181
79982,0,0.0031
79983,0,0.0123
79984,0,0.0258
79985,0,0.0083
79986,0,0.0032
79987,0,0.0213
79988,0,0.0671
79989,0,0.1886
79990,0,0.0175
79991,0,0.3174
79992,0,0.0095
79993,0,0.0318
79994,0,0.0137
79995,0,0.02
79996,0,0.1064
79997,0,0.0124
79998,0,0.1743
79999,0,0.0121
80000,0,0.0055
80001,0,0.0073
80002,1,0.8638
80003,0,0.0129
80004,0,0.0641
80005,0,0.0107
80006,1,0.9674
80007,0,0.0079
80008,0,0.0356
80009,0,0.1047
80010,0,0.0095
80011,0,0.0013
80012,0,0.0697
80013,0,0.0157
80014,0,0.008
80015,0,0.0087
80016,0,0.2011
80017,0,0.0089
80018,0,0.0211
80019,0,0.0232
80020,0,0.0562
80021,0,0.0639
80022,0,0.0516
80023,0,0.0529
80024,0,0.0064
80025,1,0.7894
80026,0,0.1582
80027,0,0.0294
80028,0,0.0361
80029,0,0.0027
80030,0,0.0845
80031,0,0.0009
80032,0,0.0386
80033,0,0.0148
80034,0,0.0054
80035,0,0.018
80036,0,0.0172
80037,0,0.0197
80038,0,0.0195
80039,0,0.0488
80040,0,0.0437
80041,0,0.0142
80042,0,0.0335
80043,0,0.0341
80044,0,0.0539
80045,0,0.0064
80046,0,0.1323
80047,0,0.081
80048,0,0.0048
80049,0,0.0152
80050,0,0.0038
80051,1,0.9331
80052,0,0.0313
80053,0,0.089
80054,0,0.0254
80055,1,0.9712
80056,1,0.8757
80057,0,0.2211
80058,0,0.0148
80059,0,0.0041
80060,0,0.0556
80061,0,0.0441
80062,0,0.0191
80063,0,0.0356
80064,1,0.9849
80065,0,0.0305
80066,0,0.1039
80067,0,0.0168
80068,0,0.2992
80069,1,0.9567
80070,0,0.0118
80071,0,0.018
80072,1,0.9346
80073,1,0.9325
80074,0,0.1382
80075,0,0.0217
80076,0,0.0112
80077,0,0.185
80078,0,0.0062
80079,0,0.0026
80080,0,0.0981
80081,0,0.0791
80082,0,0.2651
80083,0,0.0123
80084,0,0.0177
80085,0,0.0012
80086,0,0.2737
80087,0,0.0118
80088,1,0.9199
80089,0,0.0169
80090,0,0.0044
80091,0,0.0214
80092,0,0.0464
80093,0,0.0667
80094,0,0.0569
80095,0,0.1183
80096,0,0.0106
80097,1,0.9411
80098,0,0.0145
80099,0,0.0758
80100,0,0.0278
80101,0,0.0118
80102,1,0.9701
80103,0,0.1992
80104,0,0.0338
80105,0,0.0096
80106,0,0.0183
80107,0,0.0076
80108,0,0.0069
80109,1,0.9564
80110,0,0.0202
80111,0,0.1024
80112,0,0.0037
80113,0,0.0266
80114,0,0.0595
80115,0,0.0043
80116,0,0.0113
80117,0,0.0372
80118,0,0.0076
80119,0,0.1306
80120,0,0.0012
80121,0,0.0046
80122,0,0.0288
80123,0,0.0013
80124,1,0.9817
80125,0,0.0735
80126,0,0.4348
80127,0,0.0057
80128,1,0.9929
80129,0,0.0082
80130,0,0.0246
80131,1,0.9686
80132,0,0.1944
80133,0,0.0127
80134,0,0.0657
80135,0,0.0883
80136,1,0.9653
80137,0,0.1176
80138,0,0.001
80139,0,0.0279
80140,0,0.0347
80141,0,0.0183
80142,0,0.0095
80143,0,0.0255
80144,0,0.0062
80145,0,0.4393
80146,1,0.8554
80147,1,0.9334
80148,0,0.0061
80149,1,0.8385
80150,0,0.0338
80151,0,0.0496
80152,1,0.9748
80153,0,0.0916
80154,0,0.0096
80155,0,0.0959
80156,1,0.9298
80157,1,0.8978
80158,0,0.006
80159,0,0.0057
80160,0,0.0183
80161,0,0.0223
80162,0,0.0608
80163,0,0.016
80164,0,0.0485
80165,0,0.1967
80166,0,0.0444
80167,0,0.1757
80168,0,0.2346
80169,0,0.0215
80170,0,0.0112
80171,0,0.0095
80172,0,0.0078
80173,0,0.0032
80174,1,0.9838
80175,0,0.0058
80176,0,0.0123
80177,1,0.7654
80178,0,0.0172
80179,0,0.0374
80180,0,0.0084
80181,1,0.9406
80182,0,0.0051
80183,0,0.0176
80184,1,0.8113
80185,0,0.0166
80186,0,0.0071
80187,0,0.0212
80188,0,0.0307
80189,0,0.0007
80190,0,0.1233
80191,0,0.0182
80192,0,0.0122
80193,0,0.0035
80194,0,0.0172
80195,1,0.7743
80196,0,0.0018
80197,0,0.0087
80198,0,0.0126
80199,0,0.0211
80200,0,0.0392
80201,0,0.107
80202,0,0.007
80203,1,0.9773
80204,0,0.0994
80205,0,0.0547
80206,0,0.0027
80207,0,0.0696
80208,0,0.0163
80209,0,0.0177
80210,0,0.0242
80211,0,0.0117
80212,0,0.0428
80213,0,0.0195
80214,0,0.024
80215,0,0.0156
80216,0,0.0348
80217,0,0.0121
80218,0,0.0069
80219,0,0.0086
80220,0,0.008
80221,0,0.007
80222,0,0.0603
80223,1,0.8803
80224,0,0.0291
80225,0,0.0499
80226,0,0.0893
80227,0,0.0185
80228,0,0.0136
80229,0,0.0377
80230,0,0.0053
80231,1,0.9508
80232,0,0.032
80233,0,0.0111
80234,0,0.0088
80235,0,0.0229
80236,0,0.0201
80237,0,0.0093
80238,0,0.0602
80239,0,0.0322
80240,0,0.0408
80241,0,0.0201
80242,0,0.0849
80243,0,0.0015
80244,0,0.0065
80245,0,0.0858
80246,0,0.0198
80247,0,0.0076
80248,0,0.0533
80249,0,0.0013
80250,0,0.1893
80251,0,0.0077
80252,0,0.0161
80253,0,0.0214
80254,0,0.0012
80255,0,0.14
80256,0,0.0234
80257,0,0.1703
80258,0,0.0361
80259,0,0.0067
80260,0,0.0319
80261,0,0.0113
80262,0,0.0323
80263,0,0.0335
80264,1,0.9644
80265,0,0.01
80266,0,0.0431
80267,1,0.9828
80268,0,0.0037
80269,0,0.009
80270,0,0.0418
80271,0,0.1254
80272,1,0.5441
80273,0,0.1039
80274,0,0.0373
80275,0,0.0366
80276,1,0.8489
80277,0,0.0111
80278,0,0.381
80279,0,0.2802
80280,0,0.0552
80281,0,0.0644
80282,0,0.016
80283,0,0.0039
80284,0,0.0267
80285,0,0.1175
80286,1,0.9798
80287,0,0.0144
80288,0,0.0125
80289,0,0.015
80290,0,0.0204
80291,0,0.0068
80292,0,0.0007
80293,0,0.0042
80294,0,0.0148
80295,0,0.0215
80296,0,0.0087
80297,1,0.9867
80298,0,0.0403
80299,0,0.0943
80300,0,0.0253
80301,0,0.0366
80302,0,0.0213
80303,0,0.0385
80304,0,0.011
80305,0,0.0413
80306,0,0.0377
80307,0,0.0059
80308,0,0.0082
80309,0,0.0081
80310,0,0.0122
80311,0,0.0077
80312,0,0.0111
80313,0,0.0119
80314,0,0.0057
80315,0,0.135
80316,0,0.0547
80317,0,0.0225
80318,1,0.966
80319,0,0.0565
80320,0,0.003
80321,0,0.0389
80322,0,0.0404
80323,0,0.2015
80324,0,0.016
80325,0,0.0827
80326,0,0.0392
80327,0,0.009
80328,0,0.0908
80329,0,0.0696
80330,0,0.0315
80331,0,0.007
80332,0,0.0468
80333,0,0.1119
80334,1,0.7972
80335,0,0.0022
80336,0,0.0142
80337,0,0.0086
80338,0,0.0931
80339,0,0.0728
80340,0,0.05
80341,0,0.0103
80342,0,0.0069
80343,0,0.0331
80344,0,0.0437
